iter	Passed	Remaining
399	89225	133838
400	89436	133597
401	89675	133397
402	89881	133149
403	90095	132913
404	90348	132733
405	90578	132520
406	90815	132317
407	91015	132061
408	91223	131817
409	91476	131636
410	91709	131428
411	91932	131204
412	92120	130930
413	92346	130712
414	92574	130497
415	92802	130280
416	93009	130035
417	93241	129824
418	93474	129614
419	93688	129379
420	93920	129168
421	94170	128982
422	94424	128801
423	94659	128593
424	94894	128386
425	95105	128146
426	95338	127936
427	95546	127693
428	95788	127494
429	96003	127260
430	96208	127013
431	96414	126767
432	96652	126563
433	96841	126296
434	97075	126087
435	97282	125842
436	97514	125631
437	97756	125432
438	97996	125230
439	98194	124974
440	98440	124780
441	98678	124576
442	98874	124318
443	99085	124079
444	99312	123862
445	99581	123695
446	99801	123467
447	100037	123260
448	100281	123062
449	100524	122862
450	100757	122652
451	100988	122436
452	101218	122222
453	101445	122002
454	101674	121786
455	101879	121539
456	102087	121298
457	102320	121086
458	102561	120883
459	102754	120625
460	102964	120386
461	103181	120154
462	103411	119939
463	103632	119713
464	103874	119511
465	104117	119310
466	104356	119104
467	104565	118865
468	104793	118647
469	105037	118447
470	105280	118244
471	105509	118028
472	105750	117823
473	105999	117628
474	106238	117421
475	106447	117181
476	106687	116975
477	106922	116764
478	107126	116519
479	107330	116274
480	107555	116052
481	107784	115835
482	108022	115627
483	108254	115411
484	108462	115171
485	108694	114956
486	108899	114713
487	109156	114524
488	109383	114305
489	109585	114058
490	109809	113835
491	110038	113616
492	110272	113404
493	110478	113162
494	110687	112923
495	110897	112686
496	111095	112436
497	111332	112226
498	111543	111990
499	111736	111736
500	111929	111482
501	112172	111278
502	112379	111038
503	112621	110833
504	112827	110592
505	113061	110380
506	113305	110177
507	113545	109969
508	113744	109721
509	113986	109516
510	114228	109310
511	114424	109060
512	114659	108848
513	114935	108673
514	115206	108495
515	115444	108285
516	115680	108073
517	115872	107819
518	116067	107569
519	116299	107353
520	116536	107142
521	116744	106904
522	116955	106668
523	117165	106432
524	117373	106194
525	117601	105975
526	117810	105739
527	118040	105521
528	118278	105310
529	118477	105064
530	118690	104832
531	118902	104598
532	119133	104381
533	119363	104164
534	119598	103949
535	119813	103718
536	120057	103513
537	120295	103302
538	120496	103059
539	120738	102851
540	120937	102607
541	121175	102395
542	121403	102175
543	121638	101961
544	121870	101744
545	122104	101529
546	122348	101322
547	122582	101107
548	122825	100900
549	123022	100655
550	123265	100446
551	123500	100232
552	123732	100015
553	123958	99793
554	124199	99583
555	124400	99341
556	124635	99126
557	124879	98918
558	125123	98711
559	125339	98480
560	125576	98267
561	125821	98060
562	126044	97835
