iter	MAE
162	6068.395416
163	6068.319281
164	6068.248961
165	6068.014334
166	6067.881283
167	6037.194645
168	6009.355506
169	6008.600807
170	5982.053729
171	5981.304755
172	5980.253086
173	5980.138695
174	5977.142429
175	5977.043593
176	5951.834559
177	5931.592536
178	5926.654406
179	5922.147556
180	5922.053208
181	5921.499881
182	5917.650319
183	5912.458842
184	5907.800663
185	5898.943533
186	5898.478047
187	5867.452747
188	5862.573184
189	5840.921626
190	5840.772082
191	5840.346295
192	5840.21159
193	5820.087492
194	5817.138724
195	5816.878979
196	5816.514722
197	5816.442651
198	5796.596829
199	5796.46849
200	5792.774399
201	5789.92119
202	5789.463732
203	5786.312214
204	5783.849929
205	5783.438056
206	5783.370638
207	5783.290786
208	5783.21588
209	5783.14811
210	5779.733938
211	5779.670199
212	5779.577531
213	5779.304627
214	5779.094813
215	5779.03259
216	5778.810366
217	5778.7534
218	5778.701409
219	5778.591163
220	5778.468301
221	5778.153565
222	5766.593316
223	5766.496148
224	5766.268455
225	5766.062741
226	5765.883434
227	5745.902828
228	5745.813674
229	5745.535896
230	5745.425739
231	5742.545543
232	5741.816094
233	5741.763586
234	5741.661931
235	5741.586632
236	5741.518417
237	5741.459571
238	5741.350415
239	5741.19505
240	5741.139222
241	5734.603203
242	5734.513012
243	5727.479116
244	5726.802573
245	5726.620034
246	5726.45077
247	5726.361371
248	5702.113469
249	5701.938188
250	5701.772429
251	5701.615018
252	5698.523986
253	5698.461783
254	5696.824845
255	5676.077052
256	5675.939547
257	5654.535125
258	5654.474751
259	5653.27174
260	5633.449402
261	5612.621215
262	5594.584608
263	5593.189896
264	5576.27346
265	5575.252515
266	5560.319892
267	5560.277449
268	5559.508972
269	5553.465408
270	5552.81328
271	5548.650744
272	5543.243444
273	5539.136347
274	5538.360623
275	5522.448713
276	5522.351901
277	5522.28021
278	5522.18152
279	5520.296195
280	5520.263154
281	5520.192125
282	5505.117575
283	5504.15179
284	5504.11529
285	5488.72091
286	5488.671677
287	5488.060553
288	5487.971559
289	5487.915013
290	5487.563624
291	5487.513291
292	5487.466209
293	5487.396577
294	5472.31117
295	5472.265686
296	5467.27813
297	5467.231402
298	5448.280177
299	5448.252292
300	5433.948967
301	5433.923238
302	5432.050668
303	5430.613524
304	5424.222664
305	5424.193995
306	5424.16771
307	5424.114574
308	5420.551734
309	5420.497106
310	5420.371264
311	5420.304127
312	5416.589429
313	5416.46476
314	5416.427871
315	5413.737783
316	5400.823595
317	5385.029544
318	5384.97228
319	5384.915927
320	5384.766672
321	5384.712318
322	5384.683739
323	5384.607374
324	5384.376354
325	5384.309134
326	5384.277123
327	5383.663963
328	5383.632207
329	5383.609732
330	5383.588955
331	5383.486479
332	5383.406696
333	5383.382947
334	5383.347625
335	5383.278487
336	5383.214865
337	5383.185655
338	5381.965865
339	5365.453295
340	5359.381386
341	5358.574183
342	5358.562273
343	5358.540801
344	5358.520751
345	5358.475032
346	5358.431968
347	5357.851476
348	5357.556888
349	5357.519224
350	5354.701834
351	5343.807321
352	5341.256386
353	5341.198861
354	5341.129484
355	5341.079986
356	5341.035568
357	5340.998261
358	5340.952941
359	5340.926861
360	5340.898104
361	5340.853394
362	5340.827467
363	5340.782672
364	5340.717704
365	5340.689366
366	5340.666757
367	5340.630677
368	5340.573163
369	5340.545338
370	5330.551898
371	5330.497927
372	5330.053947
373	5321.282252
374	5321.255409
375	5321.215122
376	5321.070235
377	5321.037341
378	5312.552139
379	5312.516382
380	5312.485934
381	5309.267806
382	5309.238588
383	5309.221573
384	5309.193774
385	5309.157154
386	5309.124357
387	5309.114221
388	5309.091082
389	5290.867115
390	5286.064002
391	5286.046905
392	5286.008546
393	5282.299647
394	5282.184764
395	5282.178498
396	5273.324329
397	5273.306879
398	5273.193646
399	5273.174502
400	5264.086156
401	5263.307724
402	5263.254598
403	5263.205309
404	5263.177333
405	5263.150178
406	5263.118413
407	5263.017632
408	5263.004243
409	5262.906891
410	5262.877215
411	5262.685938
412	5262.602872
413	5262.580624
414	5261.047498
415	5261.034512
416	5260.95748
417	5260.929026
418	5260.909727
419	5260.890014
420	5259.115714
421	5259.08747
422	5259.081327
423	5259.072547
424	5259.050084
425	5255.171861
426	5254.739122
427	5254.717252
428	5254.706113
429	5254.699606
430	5254.636447
431	5254.578382
432	5254.495248
433	5254.466295
434	5254.433363
435	5254.421998
436	5254.418273
437	5254.403797
438	5254.392697
439	5254.377619
440	5246.735751
441	5246.709142
442	5246.695099
443	5246.68366
444	5246.675155
445	5246.652353
446	5246.642249
447	5246.633878
448	5246.614537
449	5246.594667
450	5246.580842
451	5246.479224
452	5246.469003
453	5245.673729
454	5245.666288
455	5245.639296
456	5245.233488
457	5245.22461
458	5245.190314
459	5245.178279
460	5245.172325
461	5245.1389
462	5245.131152
463	5244.461184
464	5244.434271
465	5244.4226
466	5244.406291
467	5244.401404
468	5244.396435
469	5244.385872
470	5244.381774
471	5244.376369
472	5244.372283
473	5244.354795
474	5244.347429
475	5244.322391
476	5244.313113
477	5244.290554
478	5243.455603
479	5243.172232
480	5243.043584
481	5240.367713
482	5239.917525
483	5239.904716
484	5239.892151
485	5236.192732
486	5236.181095
487	5236.16894
488	5234.508474
489	5234.497696
490	5233.857601
491	5233.853967
492	5233.843881
493	5233.83148
494	5233.292268
495	5233.273011
496	5233.254758
497	5233.240047
498	5232.747149
499	5232.740316
500	5232.733982
501	5232.73033
502	5232.728194
503	5232.724875
504	5232.702915
505	5232.690756
506	5232.687793
507	5232.681243
508	5232.639689
509	5232.636987
510	5232.634462
511	5232.621631
512	5232.61381
513	5232.609015
514	5232.601849
515	5232.596085
516	5232.589514
517	5232.458012
518	5232.439279
519	5232.427001
520	5232.390269
521	5231.973064
522	5231.49118
523	5231.478746
524	5221.868325
525	5221.866947
526	5221.853548
527	5221.848166
528	5213.306436
529	5213.257217
530	5213.223385
531	5213.211096
532	5213.198746
533	5213.187932
534	5213.186742
535	5212.463405
536	5212.144544
537	5212.133828
538	5212.0873
539	5197.402047
540	5197.378801
541	5197.361469
542	5196.549915
543	5196.534567
544	5182.816433
545	5182.809203
546	5170.477109
547	5170.46841
548	5170.301581
549	5170.293273
550	5168.608139
551	5168.600059
552	5168.588091
553	5167.715592
554	5167.706822
555	5167.674938
556	5167.662561
557	5162.556807
558	5162.548779
559	5161.938246
560	5161.935017
561	5155.996714
562	5154.720367
563	5153.961325
564	5153.790657
565	5153.372454
566	5153.370385
567	5153.283591
568	5152.907016
569	5152.896406
570	5152.389479
571	5152.38059
572	5152.373174
573	5152.347639
574	5152.077315
575	5152.055867
576	5152.032783
577	5152.023966
578	5151.811135
579	5151.809355
580	5136.739442
581	5136.71913
582	5136.695138
583	5136.322551
584	5136.321083
585	5136.315498
586	5136.310013
587	5136.303586
588	5136.255491
589	5130.900809
590	5130.894527
591	5130.681795
592	5130.619167
593	5130.605125
594	5130.58457
595	5130.118069
596	5129.424367
597	5128.540281
598	5120.611476
599	5110.267915
600	5110.262961
601	5110.062898
602	5104.154929
603	5103.969851
604	5103.963879
605	5103.958512
606	5103.954166
607	5103.940498
608	5103.932597
609	5103.928558
610	5103.924767
611	5103.864465
612	5095.649227
613	5095.078785
614	5092.850473
615	5088.123508
616	5088.120048
617	5087.936378
618	5087.929838
619	5081.291351
620	5076.829299
621	5076.664866
622	5076.658073
623	5067.553781
624	5067.545453
625	5067.519711
626	5067.502836
627	5062.116071
628	5058.131338
629	5054.426963
630	5050.357995
631	5050.344355
632	5047.040737
633	5043.82422
634	5038.833776
635	5038.735408
636	5038.718215
637	5037.023671
638	5035.902404
639	5035.895762
640	5035.211661
641	5030.524602
642	5028.34894
643	5025.786832
644	5024.253511
645	5023.793675
646	5023.790809
647	5023.785275
648	5023.782548
649	5023.780771
650	5016.071552
651	5016.067344
652	5016.063461
653	5016.057634
654	5016.046558
655	5015.540575
656	5012.242638
657	5012.231485
658	5012.217732
659	5011.362647
660	5011.357077
661	5007.270427
662	5006.792219
663	5006.403348
664	5006.402012
665	5002.18684
666	5002.171621
667	4999.045696
668	4999.032474
669	4992.195883
670	4992.180923
671	4992.177754
672	4992.17499
673	4987.445297
674	4987.443252
675	4987.44035
676	4987.348379
677	4987.335609
678	4987.316945
679	4987.31575
680	4987.237211
681	4987.213755
682	4982.619411
683	4978.21655
684	4978.212991
685	4977.874857
686	4974.225168
687	4974.211051
688	4974.199102
689	4974.188666
690	4974.044971
691	4974.042432
692	4970.887649
693	4970.877392
694	4964.784628
695	4964.777086
696	4964.092699
697	4963.355924
698	4963.255835
699	4963.050839
700	4962.634685
701	4962.454247
702	4962.414984
703	4961.856648
704	4961.831716
705	4961.462997
706	4961.46168
707	4961.429468
708	4961.424579
709	4961.148945
710	4961.147483
711	4961.144763
712	4961.140957
713	4961.108999
714	4961.091707
715	4955.777389
716	4955.135345
717	4955.122057
718	4955.110633
719	4955.105768
720	4955.096239
721	4954.872014
722	4954.660528
723	4947.512842
724	4947.331576
725	4947.323076
726	4947.287165
727	4947.258192
728	4947.229129
729	4947.216837
730	4944.014591
731	4939.436407
732	4930.67971
733	4929.868541
734	4929.221831
735	4928.934773
736	4928.906537
737	4928.884664
738	4928.859761
739	4925.617558
740	4925.386248
741	4925.380832
742	4925.179604
743	4924.855136
744	4924.689057
745	4922.649948
746	4918.57666
747	4918.567521
748	4915.386142
749	4915.164247
750	4914.480271
751	4914.36586
752	4914.360815
753	4914.159427
754	4914.157227
755	4914.136857
756	4909.134631
757	4909.127292
758	4906.166754
759	4905.967243
760	4905.960631
761	4902.846641
762	4900.370044
763	4900.363905
764	4900.116819
765	4900.058244
766	4899.682159
767	4899.67646
768	4899.671109
769	4899.463642
770	4899.458632
771	4899.453931
772	4897.727311
773	4893.96965
774	4893.941839
775	4893.937444
776	4893.37097
777	4893.36858
778	4891.943039
779	4891.674535
780	4891.471542
781	4891.46781
782	4891.235259
783	4890.368734
784	4889.50185
785	4889.498438
786	4889.497271
787	4889.496169
788	4889.493228
789	4889.48794
790	4889.484711
791	4889.48308
792	4888.938454
793	4888.934475
794	4888.932076
795	4888.929947
796	4888.457513
797	4888.45617
798	4886.195115
799	4886.193889
800	4886.192251
801	4880.602636
802	4880.493822
803	4877.422496
804	4877.419805
805	4874.433536
806	4874.305529
807	4873.040497
808	4870.274167
809	4869.900774
810	4869.174832
811	4868.635959
812	4868.634646
813	4868.572629
814	4864.011969
815	4864.010968
816	4862.453528
817	4860.236996
818	4857.261976
819	4848.054587
820	4848.037413
821	4843.051773
822	4841.787028
823	4838.179088
824	4838.169148
825	4833.527846
826	4831.432501
827	4831.422804
828	4831.248172
829	4828.463088
830	4826.844262
831	4824.983699
832	4824.981179
833	4824.957189
834	4823.102493
835	4821.766387
836	4821.544273
837	4819.603913
838	4819.418681
839	4819.20176
840	4819.192973
841	4818.847941
842	4818.840019
843	4818.226702
844	4817.728954
845	4816.042177
846	4815.836808
847	4815.823245
848	4815.578424
849	4815.361758
850	4815.352754
851	4815.345221
852	4815.156729
853	4813.441996
854	4813.251191
855	4812.984615
856	4812.838558
857	4812.387226
858	4811.979259
859	4811.938642
860	4811.93392
861	4804.601318
862	4804.596818
863	4804.593977
864	4804.46232
865	4804.399465
866	4804.384017
867	4804.381592
868	4804.260255
869	4797.167452
870	4797.165031
871	4796.808855
872	4790.269649
873	4790.264643
874	4790.065708
875	4790.045628
876	4790.033434
877	4789.895633
878	4788.260503
879	4788.127107
880	4788.093851
881	4788.092548
882	4787.203197
883	4786.698326
884	4786.212123
885	4786.197846
886	4786.193204
887	4785.57898
888	4785.417883
889	4785.401775
890	4785.401318
891	4784.809549
892	4778.619584
893	4778.619178
894	4778.569018
895	4778.437728
896	4778.29751
897	4778.068038
898	4776.046324
899	4775.198348
900	4775.18573
901	4774.421224
902	4774.411154
903	4774.325893
904	4774.166708
905	4774.065085
906	4773.950916
907	4773.942111
908	4773.925578
909	4773.891285
910	4773.879343
911	4773.86796
912	4773.86434
913	4771.14304
914	4770.811906
915	4770.620941
916	4767.81918
917	4767.686873
918	4766.469841
919	4760.054243
920	4757.836145
921	4757.827349
922	4757.571212
923	4756.973539
924	4756.95897
925	4755.580252
926	4754.689492
927	4747.479316
928	4747.222121
929	4747.17894
930	4744.266421
931	4738.519419
932	4736.732001
933	4734.541455
934	4733.777619
935	4733.637996
936	4733.439831
937	4733.395407
938	4730.121766
939	4729.093381
940	4729.078568
941	4729.067594
942	4729.003756
943	4726.410964
944	4721.613343
945	4721.562221
946	4720.930952
947	4719.105128
948	4718.974239
949	4717.8765
950	4715.946997
951	4713.062581
952	4712.020667
953	4711.992185
954	4711.859033
955	4710.752696
956	4709.975875
957	4709.769127
958	4709.388963
959	4708.104516
960	4707.859444
961	4707.58496
962	4707.560737
963	4707.310054
964	4706.441878
965	4705.062858
966	4704.48728
967	4702.480217
968	4702.460364
969	4697.49933
970	4697.498524
971	4696.039123
972	4696.038366
973	4694.256507
974	4692.710394
975	4692.695044
976	4692.693616
977	4692.64484
978	4686.627375
979	4686.260521
980	4686.104526
981	4686.077569
982	4686.076306
983	4686.049909
984	4685.51281
985	4685.171637
986	4681.203361
987	4681.202202
988	4677.278644
989	4677.02107
990	4676.967033
991	4676.754568
992	4676.235774
993	4676.222757
994	4676.014203
995	4675.640952
996	4674.054767
997	4671.486571
998	4671.406119
999	4671.397763
